keyword,context,img_1,img_2,img_3,img_4,img_5,img_6,img_7,img_8,img_9,img_10,gold_key
ziziphus,ziziphus genus,image.3.jpg,image.8208.jpg,image.11042.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.2237.jpg,image.5859.jpg,image.1208.jpg,image.5859.jpg
caragana,caragana shrub,image.3.jpg,image.4.jpg,image.1012.jpg,image.4943.jpg,image.1.jpg,image.2.jpg,image.8399.jpg,image.5.jpg,image.10642.jpg,image.22.jpg,image.10642.jpg
culex,culex genus,image.3.jpg,image.5409.jpg,image.4.jpg,image.3279.jpg,image.1.jpg,image.2.jpg,image.13018.jpg,image.7955.jpg,image.1301.jpg,image.5.jpg,image.1301.jpg
pestle,pestle tool,image.9978.jpg,image.12148.jpg,image.436.jpg,image.3864.jpg,image.14468.jpg,image.2952.jpg,image.437.jpg,image.434.jpg,image.2301.jpg,image.433.jpg,image.12148.jpg
handkerchief,handkerchief material,image.340.jpg,image.11161.jpg,image.83.jpg,image.4361.jpg,image.11160.jpg,image.343.jpg,image.2250.jpg,image.344.jpg,image.7.jpg,image.342.jpg,image.83.jpg
zoomastigote,zoomastigote flagellate,image.3.jpg,image.4.jpg,image.3279.jpg,image.14441.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.5808.jpg,image.3070.jpg,image.9554.jpg,image.5808.jpg
barbel,barbel tentacle,image.2234.jpg,image.3.jpg,image.7514.jpg,image.4.jpg,image.9530.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.4576.jpg,image.10238.jpg,image.2234.jpg
leprosy,leprosy infectious,image.13366.jpg,image.7435.jpg,image.786.jpg,image.14641.jpg,image.1412.jpg,image.3054.jpg,image.13999.jpg,image.3717.jpg,image.9746.jpg,image.2044.jpg,image.13366.jpg
guy,guy brace,image.293.jpg,image.11207.jpg,image.3713.jpg,image.292.jpg,image.294.jpg,image.290.jpg,image.291.jpg,image.9922.jpg,image.8405.jpg,image.7657.jpg,image.3713.jpg
urinogenitalia,urinogenitalia organ,image.1361.jpg,image.10149.jpg,image.786.jpg,image.6795.jpg,image.4996.jpg,image.3429.jpg,image.10895.jpg,image.7686.jpg,image.3536.jpg,image.6989.jpg,image.10149.jpg
holbrookia,holbrookia genus,image.3.jpg,image.2097.jpg,image.5075.jpg,image.1798.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.8866.jpg,image.5.jpg,image.4444.jpg,image.1798.jpg
welsh,welsh pony,image.3.jpg,image.915.jpg,image.12252.jpg,image.4.jpg,image.5385.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.10913.jpg,image.4806.jpg,image.12252.jpg
admonish,admonish warn,image.1413.jpg,image.10729.jpg,image.9072.jpg,image.15464.jpg,image.13468.jpg,image.7570.jpg,image.1517.jpg,image.5182.jpg,image.13769.jpg,image.4487.jpg,image.15464.jpg
shoal,shoal sandbank,image.39.jpg,image.11059.jpg,image.40.jpg,image.37.jpg,image.38.jpg,image.6203.jpg,image.829.jpg,image.2951.jpg,image.36.jpg,image.1948.jpg,image.829.jpg
serbo-croatian,serbo-croatian slavic,image.1316.jpg,image.5098.jpg,image.10030.jpg,image.13825.jpg,image.3187.jpg,image.3941.jpg,image.13933.jpg,image.3784.jpg,image.471.jpg,image.8816.jpg,image.8816.jpg
enlarger,enlarger equipment,image.293.jpg,image.14731.jpg,image.292.jpg,image.2347.jpg,image.3439.jpg,image.294.jpg,image.3490.jpg,image.290.jpg,image.291.jpg,image.8858.jpg,image.8858.jpg
homobasidiomycetes,homobasidiomycetes class,image.3.jpg,image.8743.jpg,image.3300.jpg,image.1755.jpg,image.4714.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.14040.jpg,image.5.jpg,image.14040.jpg
lonzino,lonzino pork,image.436.jpg,image.7573.jpg,image.2096.jpg,image.1148.jpg,image.11816.jpg,image.437.jpg,image.434.jpg,image.9299.jpg,image.13263.jpg,image.433.jpg,image.11816.jpg
invasion,invasion penetration,image.1623.jpg,image.58.jpg,image.59.jpg,image.11384.jpg,image.14681.jpg,image.57.jpg,image.56.jpg,image.11524.jpg,image.6934.jpg,image.60.jpg,image.14681.jpg
cyanocitta,cyanocitta genus,image.3.jpg,image.3482.jpg,image.298.jpg,image.3824.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.8944.jpg,image.11697.jpg,image.5.jpg,image.11697.jpg
snowman,snowman figure,image.801.jpg,image.9696.jpg,image.186.jpg,image.7861.jpg,image.11866.jpg,image.188.jpg,image.189.jpg,image.16233.jpg,image.187.jpg,image.5169.jpg,image.11866.jpg
garnish,garnish ornament,image.436.jpg,image.10722.jpg,image.4310.jpg,image.756.jpg,image.8302.jpg,image.437.jpg,image.434.jpg,image.7774.jpg,image.4151.jpg,image.433.jpg,image.10722.jpg
turbellaria,turbellaria class,image.3.jpg,image.4.jpg,image.1599.jpg,image.9941.jpg,image.1.jpg,image.2.jpg,image.7235.jpg,image.1613.jpg,image.5.jpg,image.5595.jpg,image.1613.jpg
mini-golf,mini-golf golf,image.4320.jpg,image.186.jpg,image.11521.jpg,image.188.jpg,image.189.jpg,image.11794.jpg,image.187.jpg,image.11662.jpg,image.2275.jpg,image.7409.jpg,image.7409.jpg
wampum,wampum beads,image.340.jpg,image.10237.jpg,image.3810.jpg,image.6322.jpg,image.904.jpg,image.343.jpg,image.344.jpg,image.9247.jpg,image.13658.jpg,image.342.jpg,image.904.jpg
charadrius,charadrius genus,image.7581.jpg,image.3.jpg,image.11844.jpg,image.2324.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.3850.jpg,image.5.jpg,image.9166.jpg,image.7581.jpg
aralia,aralia arboraceous,image.3.jpg,image.4885.jpg,image.9346.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.9348.jpg,image.5.jpg,image.901.jpg,image.2395.jpg,image.2395.jpg
nano2,nano2 nitrite,image.8112.jpg,image.12416.jpg,image.11839.jpg,image.10252.jpg,image.8318.jpg,image.8734.jpg,image.224.jpg,image.222.jpg,image.12819.jpg,image.220.jpg,image.8112.jpg
peeler,peeler device,image.4452.jpg,image.436.jpg,image.2161.jpg,image.7906.jpg,image.667.jpg,image.437.jpg,image.6601.jpg,image.681.jpg,image.434.jpg,image.433.jpg,image.4452.jpg
musk-deer,musk-deer deer,image.3.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.6120.jpg,image.5.jpg,image.11624.jpg,image.8337.jpg,image.1034.jpg,image.8194.jpg,image.1034.jpg
mesocricetus,mesocricetus genus,image.3.jpg,image.7184.jpg,image.2480.jpg,image.4.jpg,image.9494.jpg,image.4943.jpg,image.1.jpg,image.2.jpg,image.1254.jpg,image.5.jpg,image.7184.jpg
apache,apache choreography,image.4469.jpg,image.4468.jpg,image.6374.jpg,image.6465.jpg,image.4574.jpg,image.4472.jpg,image.10542.jpg,image.5191.jpg,image.4470.jpg,image.4471.jpg,image.6465.jpg
titlin,titlin pipit,image.3.jpg,image.9454.jpg,image.4.jpg,image.9226.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.6768.jpg,image.11407.jpg,image.8978.jpg,image.9454.jpg
noodle,noodle pasta,image.2481.jpg,image.436.jpg,image.2559.jpg,image.8656.jpg,image.4551.jpg,image.4238.jpg,image.437.jpg,image.5793.jpg,image.434.jpg,image.433.jpg,image.4238.jpg
mombin,mombin fruittree,image.3.jpg,image.4.jpg,image.5411.jpg,image.1.jpg,image.2.jpg,image.9094.jpg,image.5.jpg,image.8296.jpg,image.10313.jpg,image.5801.jpg,image.10313.jpg
afcs,afcs control,image.244.jpg,image.243.jpg,image.7729.jpg,image.3637.jpg,image.240.jpg,image.6610.jpg,image.241.jpg,image.101.jpg,image.4867.jpg,image.3152.jpg,image.101.jpg
reaction,reaction process,image.4648.jpg,image.968.jpg,image.1992.jpg,image.9189.jpg,image.4635.jpg,image.9581.jpg,image.224.jpg,image.2736.jpg,image.222.jpg,image.220.jpg,image.1992.jpg
platinum,platinum metal,image.3865.jpg,image.3440.jpg,image.3866.jpg,image.3861.jpg,image.3864.jpg,image.1398.jpg,image.3867.jpg,image.224.jpg,image.222.jpg,image.220.jpg,image.3861.jpg
odobenidae,odobenidae family,image.3.jpg,image.10009.jpg,image.2845.jpg,image.4.jpg,image.5202.jpg,image.1.jpg,image.2.jpg,image.444.jpg,image.5.jpg,image.10106.jpg,image.444.jpg
gentianales,gentianales order,image.3.jpg,image.14367.jpg,image.2979.jpg,image.2572.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.6073.jpg,image.5.jpg,image.11681.jpg,image.2572.jpg
necpi,necpi pollution,image.1343.jpg,image.6693.jpg,image.4055.jpg,image.4837.jpg,image.565.jpg,image.6691.jpg,image.5985.jpg,image.569.jpg,image.567.jpg,image.566.jpg,image.6691.jpg
piccalilli,piccalilli relish,image.10549.jpg,image.436.jpg,image.6185.jpg,image.5056.jpg,image.1743.jpg,image.4077.jpg,image.437.jpg,image.434.jpg,image.11910.jpg,image.433.jpg,image.11910.jpg
sainthood,sainthood place,image.8610.jpg,image.10731.jpg,image.5252.jpg,image.895.jpg,image.3934.jpg,image.985.jpg,image.11662.jpg,image.894.jpg,image.897.jpg,image.898.jpg,image.8610.jpg
trionyx,trionyx genus,image.3.jpg,image.13721.jpg,image.4.jpg,image.9467.jpg,image.3411.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.3935.jpg,image.10884.jpg,image.9467.jpg
merlot,merlot vinifera,image.3.jpg,image.4211.jpg,image.13838.jpg,image.4.jpg,image.866.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.3879.jpg,image.15132.jpg,image.13838.jpg
cologuard,cologuard test,image.10232.jpg,image.6422.jpg,image.786.jpg,image.13491.jpg,image.3756.jpg,image.9175.jpg,image.10871.jpg,image.1805.jpg,image.9476.jpg,image.5287.jpg,image.1805.jpg
caryophyllaceae,caryophyllaceae family,image.3.jpg,image.5730.jpg,image.4.jpg,image.12679.jpg,image.3068.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.8684.jpg,image.11488.jpg,image.8684.jpg
starling,starling oscine,image.3.jpg,image.13029.jpg,image.11616.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.12370.jpg,image.10767.jpg,image.6287.jpg,image.10767.jpg
facade,facade front,image.723.jpg,image.2998.jpg,image.959.jpg,image.55.jpg,image.726.jpg,image.4574.jpg,image.722.jpg,image.724.jpg,image.6408.jpg,image.725.jpg,image.959.jpg
neohygrophorus,neohygrophorus genus,image.3.jpg,image.11008.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.8122.jpg,image.6397.jpg,image.4575.jpg,image.5.jpg,image.11885.jpg,image.11008.jpg
aspergillus,aspergillus genus,image.3.jpg,image.13733.jpg,image.4.jpg,image.10614.jpg,image.1.jpg,image.2.jpg,image.13694.jpg,image.5.jpg,image.13922.jpg,image.14146.jpg,image.10614.jpg
bollard,bollard post,image.244.jpg,image.243.jpg,image.8688.jpg,image.8691.jpg,image.240.jpg,image.8690.jpg,image.7188.jpg,image.241.jpg,image.1319.jpg,image.1529.jpg,image.8688.jpg
proboscis-monkey,proboscis-monkey catarrhine,image.3.jpg,image.11376.jpg,image.8358.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.8337.jpg,image.2925.jpg,image.4855.jpg,image.2925.jpg
standard-bearer,standard-bearer soldier,image.2000.jpg,image.10274.jpg,image.9630.jpg,image.3841.jpg,image.365.jpg,image.9003.jpg,image.4292.jpg,image.3023.jpg,image.5472.jpg,image.8022.jpg,image.365.jpg
soap-opera,soap-opera serial,image.2883.jpg,image.2239.jpg,image.3204.jpg,image.5983.jpg,image.8531.jpg,image.1561.jpg,image.2885.jpg,image.2884.jpg,image.2882.jpg,image.2881.jpg,image.1561.jpg
tequila,tequila spirits,image.8965.jpg,image.4018.jpg,image.436.jpg,image.12368.jpg,image.437.jpg,image.434.jpg,image.7338.jpg,image.12630.jpg,image.433.jpg,image.8684.jpg,image.4018.jpg
lavatera,lavatera genus,image.11868.jpg,image.3.jpg,image.7964.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.10335.jpg,image.6043.jpg,image.5.jpg,image.6768.jpg,image.11868.jpg
leitmotif,leitmotif melody,image.4469.jpg,image.2090.jpg,image.4468.jpg,image.5398.jpg,image.4253.jpg,image.8218.jpg,image.4472.jpg,image.4470.jpg,image.6366.jpg,image.4471.jpg,image.4253.jpg
sandpaper,sandpaper abrasive,image.293.jpg,image.8792.jpg,image.10477.jpg,image.9641.jpg,image.292.jpg,image.294.jpg,image.290.jpg,image.1369.jpg,image.291.jpg,image.7524.jpg,image.1369.jpg
foundering,foundering sinking,image.244.jpg,image.243.jpg,image.5463.jpg,image.1505.jpg,image.240.jpg,image.241.jpg,image.7631.jpg,image.277.jpg,image.7073.jpg,image.5379.jpg,image.1505.jpg
🥇,🥇 trophy,image.10574.jpg,image.12521.jpg,image.186.jpg,image.188.jpg,image.189.jpg,image.2465.jpg,image.4887.jpg,image.187.jpg,image.6920.jpg,image.7035.jpg,image.4887.jpg
centripetal,centripetal force,image.3804.jpg,image.1462.jpg,image.13283.jpg,image.3806.jpg,image.1394.jpg,image.9356.jpg,image.11107.jpg,image.3805.jpg,image.8737.jpg,image.3803.jpg,image.8737.jpg
ceratodontiform,ceratodontiform endangered,image.3.jpg,image.4572.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.9555.jpg,image.4695.jpg,image.5.jpg,image.6632.jpg,image.11964.jpg,image.11964.jpg
capra,capra genus,image.3.jpg,image.4547.jpg,image.14433.jpg,image.4.jpg,image.12629.jpg,image.1.jpg,image.2.jpg,image.3069.jpg,image.9172.jpg,image.5.jpg,image.4547.jpg
varnish,varnish coating,image.6322.jpg,image.11005.jpg,image.3280.jpg,image.3427.jpg,image.13256.jpg,image.1703.jpg,image.224.jpg,image.222.jpg,image.11529.jpg,image.220.jpg,image.11005.jpg
vodka,vodka spirits,image.436.jpg,image.7755.jpg,image.437.jpg,image.3322.jpg,image.434.jpg,image.158.jpg,image.10238.jpg,image.6762.jpg,image.433.jpg,image.11870.jpg,image.158.jpg
chloroplast,chloroplast plastid,image.3.jpg,image.4.jpg,image.374.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.4474.jpg,image.2409.jpg,image.13591.jpg,image.15554.jpg,image.13591.jpg
salai,salai tree,image.3.jpg,image.5950.jpg,image.6561.jpg,image.16796.jpg,image.4.jpg,image.11243.jpg,image.1.jpg,image.2.jpg,image.12619.jpg,image.5.jpg,image.12619.jpg
protium,protium genus,image.3.jpg,image.12035.jpg,image.12797.jpg,image.1461.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.8319.jpg,image.5.jpg,image.3922.jpg,image.8319.jpg
marsilea,marsilea genus,image.3.jpg,image.11971.jpg,image.8575.jpg,image.4.jpg,image.6002.jpg,image.1.jpg,image.2.jpg,image.13493.jpg,image.5.jpg,image.13272.jpg,image.11971.jpg
applause,applause approval,image.7671.jpg,image.4469.jpg,image.13775.jpg,image.10051.jpg,image.4468.jpg,image.10701.jpg,image.4472.jpg,image.9776.jpg,image.4470.jpg,image.4471.jpg,image.10701.jpg
tussilago,tussilago genus,image.3.jpg,image.2150.jpg,image.13761.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.5339.jpg,image.990.jpg,image.7525.jpg,image.2150.jpg
ribes,ribes genus,image.3.jpg,image.6580.jpg,image.12756.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5823.jpg,image.11794.jpg,image.5.jpg,image.10662.jpg,image.11794.jpg
pastis,pastis liqueur,image.436.jpg,image.10016.jpg,image.11492.jpg,image.13707.jpg,image.4078.jpg,image.437.jpg,image.434.jpg,image.5856.jpg,image.6699.jpg,image.433.jpg,image.10016.jpg
kreatopita,kreatopita pie,image.2947.jpg,image.436.jpg,image.7201.jpg,image.11667.jpg,image.62.jpg,image.7290.jpg,image.9688.jpg,image.437.jpg,image.434.jpg,image.433.jpg,image.2947.jpg
liberica,liberica coffee,image.3.jpg,image.405.jpg,image.1288.jpg,image.15312.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.11771.jpg,image.5.jpg,image.10725.jpg,image.1288.jpg
hasidism,hasidism orthodoxy,image.1450.jpg,image.6454.jpg,image.4920.jpg,image.11557.jpg,image.4995.jpg,image.895.jpg,image.894.jpg,image.11555.jpg,image.897.jpg,image.898.jpg,image.11555.jpg
cadmus,cadmus being,image.5597.jpg,image.2662.jpg,image.4348.jpg,image.8175.jpg,image.13687.jpg,image.895.jpg,image.3767.jpg,image.894.jpg,image.897.jpg,image.898.jpg,image.2662.jpg
germination,germination ontogeny,image.3.jpg,image.10008.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.4821.jpg,image.5.jpg,image.4520.jpg,image.5011.jpg,image.7362.jpg,image.5011.jpg
sandalwood,sandalwood tree,image.3.jpg,image.4.jpg,image.12494.jpg,image.1.jpg,image.2.jpg,image.5533.jpg,image.5.jpg,image.6260.jpg,image.8445.jpg,image.15023.jpg,image.12494.jpg
adiantaceae,adiantaceae family,image.3.jpg,image.1461.jpg,image.14269.jpg,image.4.jpg,image.4109.jpg,image.1.jpg,image.2.jpg,image.10572.jpg,image.10137.jpg,image.5.jpg,image.4109.jpg
milkshake,milkshake drink,image.1149.jpg,image.4301.jpg,image.436.jpg,image.437.jpg,image.4773.jpg,image.11013.jpg,image.434.jpg,image.4445.jpg,image.10369.jpg,image.433.jpg,image.10369.jpg
devise,devise act,image.207.jpg,image.8852.jpg,image.9047.jpg,image.14643.jpg,image.10668.jpg,image.12177.jpg,image.8571.jpg,image.5472.jpg,image.10567.jpg,image.9273.jpg,image.12177.jpg
basil,basil herb,image.3.jpg,image.6898.jpg,image.1420.jpg,image.4.jpg,image.9742.jpg,image.1.jpg,image.2.jpg,image.10509.jpg,image.1434.jpg,image.5.jpg,image.10509.jpg
galeocerdo,galeocerdo genus,image.4703.jpg,image.3.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.834.jpg,image.870.jpg,image.11274.jpg,image.12355.jpg,image.4703.jpg
faun,faun deity,image.10225.jpg,image.13312.jpg,image.5900.jpg,image.4133.jpg,image.10137.jpg,image.895.jpg,image.1289.jpg,image.894.jpg,image.897.jpg,image.898.jpg,image.1289.jpg
necklace,necklace jewellery,image.340.jpg,image.14822.jpg,image.1331.jpg,image.4995.jpg,image.3083.jpg,image.343.jpg,image.344.jpg,image.342.jpg,image.9077.jpg,image.14845.jpg,image.3083.jpg
fractal,fractal pattern,image.10478.jpg,image.3413.jpg,image.290.jpg,image.2592.jpg,image.3473.jpg,image.13383.jpg,image.3474.jpg,image.3472.jpg,image.10725.jpg,image.12141.jpg,image.13383.jpg
callitris,callitris genus,image.3.jpg,image.11874.jpg,image.4.jpg,image.10041.jpg,image.1.jpg,image.2.jpg,image.4616.jpg,image.5.jpg,image.10955.jpg,image.6368.jpg,image.11874.jpg
ileum,ileum absorption,image.3590.jpg,image.8118.jpg,image.520.jpg,image.12749.jpg,image.786.jpg,image.5427.jpg,image.1601.jpg,image.2124.jpg,image.8816.jpg,image.13551.jpg,image.3590.jpg
doronicum,doronicum genus,image.3.jpg,image.2998.jpg,image.4.jpg,image.1308.jpg,image.12494.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.8914.jpg,image.4395.jpg,image.2998.jpg
under-voltage,under-voltage breakdown,image.293.jpg,image.5855.jpg,image.292.jpg,image.294.jpg,image.290.jpg,image.291.jpg,image.4868.jpg,image.11462.jpg,image.406.jpg,image.9367.jpg,image.9367.jpg
carpentry,carpentry craft,image.293.jpg,image.14151.jpg,image.292.jpg,image.214.jpg,image.294.jpg,image.290.jpg,image.291.jpg,image.7393.jpg,image.11712.jpg,image.5724.jpg,image.214.jpg
gunsmith,gunsmith smith,image.58.jpg,image.59.jpg,image.14585.jpg,image.57.jpg,image.56.jpg,image.5203.jpg,image.4023.jpg,image.9287.jpg,image.5191.jpg,image.60.jpg,image.14585.jpg
logging,logging work,image.8588.jpg,image.13072.jpg,image.39.jpg,image.10285.jpg,image.9004.jpg,image.7080.jpg,image.40.jpg,image.37.jpg,image.38.jpg,image.36.jpg,image.7080.jpg
stomp,stomp walk,image.12833.jpg,image.6999.jpg,image.13696.jpg,image.13098.jpg,image.6085.jpg,image.8261.jpg,image.8104.jpg,image.13065.jpg,image.14500.jpg,image.4272.jpg,image.12833.jpg
goral,goral goat-antelope,image.3.jpg,image.10549.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.4520.jpg,image.2945.jpg,image.3326.jpg,image.5473.jpg,image.2945.jpg
jako,jako parrot,image.3.jpg,image.11989.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.4490.jpg,image.5.jpg,image.1362.jpg,image.6113.jpg,image.2352.jpg,image.6113.jpg
fish-pole,fish-pole rod,image.293.jpg,image.8696.jpg,image.9361.jpg,image.5730.jpg,image.292.jpg,image.1412.jpg,image.294.jpg,image.290.jpg,image.291.jpg,image.8352.jpg,image.8696.jpg
anencephaly,anencephaly congential,image.1659.jpg,image.4350.jpg,image.7072.jpg,image.786.jpg,image.1718.jpg,image.3981.jpg,image.5109.jpg,image.2624.jpg,image.8009.jpg,image.5048.jpg,image.7072.jpg
stinkhorn,stinkhorn fungus,image.3.jpg,image.11742.jpg,image.14743.jpg,image.14467.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.649.jpg,image.8405.jpg,image.8405.jpg
pome,pome fruit,image.3.jpg,image.4962.jpg,image.10729.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.9321.jpg,image.5.jpg,image.8618.jpg,image.935.jpg,image.9321.jpg
astigmatism,astigmatism ametropia,image.5867.jpg,image.786.jpg,image.2213.jpg,image.5701.jpg,image.3237.jpg,image.9669.jpg,image.10517.jpg,image.3271.jpg,image.14461.jpg,image.1961.jpg,image.3237.jpg
surfbird,surfbird shorebird,image.3.jpg,image.5075.jpg,image.3509.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.2879.jpg,image.5.jpg,image.8352.jpg,image.7129.jpg,image.2879.jpg
ruptiliocarpon,ruptiliocarpon genus,image.3.jpg,image.6562.jpg,image.3440.jpg,image.4.jpg,image.13268.jpg,image.295.jpg,image.1.jpg,image.2.jpg,image.4820.jpg,image.5.jpg,image.3440.jpg
coffee-table,coffee-table table,image.436.jpg,image.360.jpg,image.6121.jpg,image.437.jpg,image.5660.jpg,image.2353.jpg,image.434.jpg,image.13674.jpg,image.433.jpg,image.1921.jpg,image.2353.jpg
stuff,stuff object,image.7072.jpg,image.1290.jpg,image.4586.jpg,image.11866.jpg,image.13414.jpg,image.5106.jpg,image.2687.jpg,image.13079.jpg,image.4765.jpg,image.935.jpg,image.13079.jpg
hamartoma,hamartoma growth,image.3169.jpg,image.1293.jpg,image.5383.jpg,image.786.jpg,image.12867.jpg,image.2745.jpg,image.9824.jpg,image.11667.jpg,image.6979.jpg,image.11835.jpg,image.11667.jpg
axe,axe tool,image.1882.jpg,image.4146.jpg,image.58.jpg,image.10405.jpg,image.59.jpg,image.57.jpg,image.1717.jpg,image.56.jpg,image.12885.jpg,image.60.jpg,image.12885.jpg
azurite,azurite malachite,image.13788.jpg,image.6162.jpg,image.1585.jpg,image.4774.jpg,image.8561.jpg,image.224.jpg,image.8883.jpg,image.222.jpg,image.220.jpg,image.8273.jpg,image.13788.jpg
albatross,albatross bird,image.3.jpg,image.8654.jpg,image.6907.jpg,image.4744.jpg,image.4.jpg,image.12120.jpg,image.10668.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.6907.jpg
circus,circus arena,image.723.jpg,image.9455.jpg,image.9454.jpg,image.8333.jpg,image.9453.jpg,image.726.jpg,image.378.jpg,image.722.jpg,image.724.jpg,image.725.jpg,image.9453.jpg
pignolia,pignolia nut,image.4613.jpg,image.7430.jpg,image.436.jpg,image.10009.jpg,image.10534.jpg,image.2580.jpg,image.2261.jpg,image.437.jpg,image.434.jpg,image.433.jpg,image.7430.jpg
