Index,keyword,context,img_1,img_2,img_3,img_4,img_5,img_6,img_7,img_8,img_9,img_10,gold_key
3499,ballerinas,ballerinas dancer,image.4469.jpg,image.13418.jpg,image.5980.jpg,image.4468.jpg,image.6108.jpg,image.6121.jpg,image.10673.jpg,image.4472.jpg,image.4470.jpg,image.4471.jpg,image.6108.jpg
8849,fichu,fichu scarf,image.340.jpg,image.7371.jpg,image.148.jpg,image.10215.jpg,image.4823.jpg,image.343.jpg,image.344.jpg,image.342.jpg,image.1497.jpg,image.9035.jpg,image.148.jpg
7596,crash,crash fall,image.4278.jpg,image.281.jpg,image.9803.jpg,image.11927.jpg,image.12856.jpg,image.12308.jpg,image.12216.jpg,image.3544.jpg,image.8063.jpg,image.11380.jpg,image.11927.jpg
6431,asymmetry,asymmetry spatiality,image.10295.jpg,image.290.jpg,image.5137.jpg,image.3473.jpg,image.5377.jpg,image.10929.jpg,image.3474.jpg,image.6183.jpg,image.10833.jpg,image.3472.jpg,image.10295.jpg
3706,euterpe,euterpe genus,image.3.jpg,image.729.jpg,image.9176.jpg,image.4.jpg,image.693.jpg,image.1.jpg,image.2.jpg,image.1032.jpg,image.5.jpg,image.14557.jpg,image.9176.jpg
5719,make-work,make-work work,image.13120.jpg,image.1701.jpg,image.1700.jpg,image.1702.jpg,image.1038.jpg,image.4118.jpg,image.1699.jpg,image.13769.jpg,image.5062.jpg,image.1698.jpg,image.1038.jpg
11761,faro,faro cards,image.106.jpg,image.186.jpg,image.188.jpg,image.189.jpg,image.12018.jpg,image.5564.jpg,image.187.jpg,image.4508.jpg,image.9019.jpg,image.1482.jpg,image.1482.jpg
5284,swimmer,swimmer athlete,image.3595.jpg,image.186.jpg,image.2014.jpg,image.188.jpg,image.13414.jpg,image.189.jpg,image.3426.jpg,image.13959.jpg,image.187.jpg,image.13608.jpg,image.2014.jpg
10865,electrosurgery,electrosurgery operation,image.12820.jpg,image.5139.jpg,image.298.jpg,image.3821.jpg,image.7614.jpg,image.786.jpg,image.1704.jpg,image.3822.jpg,image.1255.jpg,image.698.jpg,image.3821.jpg
450,porter,porter laborer,image.244.jpg,image.243.jpg,image.2025.jpg,image.2504.jpg,image.240.jpg,image.241.jpg,image.2867.jpg,image.5720.jpg,image.1157.jpg,image.5721.jpg,image.1157.jpg
11020,sewellel,sewellel rodent,image.3.jpg,image.100.jpg,image.12696.jpg,image.7425.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.1988.jpg,image.13649.jpg,image.100.jpg
8817,cool,cool alter,image.13150.jpg,image.12486.jpg,image.4655.jpg,image.15781.jpg,image.6530.jpg,image.6515.jpg,image.10539.jpg,image.7258.jpg,image.11990.jpg,image.1209.jpg,image.11990.jpg
11482,roll,roll form,image.5038.jpg,image.10279.jpg,image.1719.jpg,image.5725.jpg,image.10277.jpg,image.2898.jpg,image.10278.jpg,image.8895.jpg,image.10276.jpg,image.13871.jpg,image.5725.jpg
1383,mecoptera,mecoptera order,image.3.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.4309.jpg,image.5072.jpg,image.5.jpg,image.11381.jpg,image.11380.jpg,image.1207.jpg,image.4309.jpg
7182,pyrotechnics,pyrotechnics craft,image.12245.jpg,image.2998.jpg,image.9958.jpg,image.3798.jpg,image.5091.jpg,image.224.jpg,image.6381.jpg,image.8831.jpg,image.222.jpg,image.220.jpg,image.5091.jpg
4132,plectorrhiza,plectorrhiza genus,image.3.jpg,image.9361.jpg,image.13407.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.8041.jpg,image.3268.jpg,image.5.jpg,image.5609.jpg,image.5609.jpg
6649,ploughing,ploughing tilling,image.964.jpg,image.748.jpg,image.8759.jpg,image.8265.jpg,image.12018.jpg,image.966.jpg,image.967.jpg,image.965.jpg,image.3407.jpg,image.5485.jpg,image.748.jpg
7303,nsw,nsw agency,image.6147.jpg,image.58.jpg,image.59.jpg,image.5679.jpg,image.57.jpg,image.56.jpg,image.1460.jpg,image.2999.jpg,image.7885.jpg,image.60.jpg,image.6147.jpg
3045,cabinet-window,cabinet-window window,image.1701.jpg,image.3398.jpg,image.1700.jpg,image.1702.jpg,image.2214.jpg,image.1699.jpg,image.5247.jpg,image.6764.jpg,image.11843.jpg,image.1698.jpg,image.5247.jpg
304,hostility,hostility hatred,image.4211.jpg,image.1361.jpg,image.4212.jpg,image.4213.jpg,image.4214.jpg,image.2736.jpg,image.2739.jpg,image.2738.jpg,image.923.jpg,image.2737.jpg,image.923.jpg
11673,tokamak,tokamak chamber,image.14900.jpg,image.3804.jpg,image.10818.jpg,image.1639.jpg,image.1079.jpg,image.9942.jpg,image.3806.jpg,image.2554.jpg,image.3805.jpg,image.3803.jpg,image.14900.jpg
5460,fireboat,fireboat boat,image.244.jpg,image.2774.jpg,image.243.jpg,image.10914.jpg,image.4241.jpg,image.10734.jpg,image.240.jpg,image.8705.jpg,image.241.jpg,image.7222.jpg,image.4241.jpg
7203,sandalwood,sandalwood wood,image.13005.jpg,image.3.jpg,image.1498.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.175.jpg,image.5.jpg,image.6986.jpg,image.9367.jpg,image.13005.jpg
2357,bittersalz,bittersalz sulfate,image.3667.jpg,image.5855.jpg,image.7873.jpg,image.490.jpg,image.10823.jpg,image.11392.jpg,image.2315.jpg,image.224.jpg,image.222.jpg,image.220.jpg,image.3667.jpg
9063,cholangitis,cholangitis inflammation,image.8203.jpg,image.12054.jpg,image.10703.jpg,image.786.jpg,image.2677.jpg,image.8368.jpg,image.503.jpg,image.4807.jpg,image.2773.jpg,image.14619.jpg,image.8203.jpg
10997,spatsburgunder,spatsburgunder pinot,image.3.jpg,image.993.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.8495.jpg,image.2580.jpg,image.4360.jpg,image.5.jpg,image.9350.jpg,image.993.jpg
7655,ostrea,ostrea genus,image.7371.jpg,image.3.jpg,image.2493.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.1740.jpg,image.5.jpg,image.9761.jpg,image.3935.jpg,image.7371.jpg
3751,orion,orion nebula,image.3804.jpg,image.8047.jpg,image.4425.jpg,image.3412.jpg,image.3806.jpg,image.4540.jpg,image.2736.jpg,image.3805.jpg,image.3803.jpg,image.12409.jpg,image.4425.jpg
12418,kumquat,kumquat citrus,image.3.jpg,image.9203.jpg,image.1091.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.6355.jpg,image.5.jpg,image.1381.jpg,image.7313.jpg,image.1381.jpg
7204,festuca,festuca genus,image.3.jpg,image.11640.jpg,image.585.jpg,image.1290.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.5232.jpg,image.12819.jpg,image.11640.jpg
6479,telecommuting,telecommuting employment,image.1701.jpg,image.1700.jpg,image.1702.jpg,image.5980.jpg,image.12532.jpg,image.1699.jpg,image.12682.jpg,image.8277.jpg,image.1698.jpg,image.5167.jpg,image.8277.jpg
11303,blattodea,blattodea order,image.3.jpg,image.15049.jpg,image.8358.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.4077.jpg,image.13002.jpg,image.8014.jpg,image.5.jpg,image.13002.jpg
9186,calibration,calibration activity,image.293.jpg,image.1240.jpg,image.5064.jpg,image.292.jpg,image.294.jpg,image.290.jpg,image.7242.jpg,image.291.jpg,image.2686.jpg,image.8937.jpg,image.7242.jpg
2879,mysida,mysida crustacean,image.3.jpg,image.11886.jpg,image.1181.jpg,image.11113.jpg,image.7748.jpg,image.6740.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.11113.jpg
1006,exodontia,exodontia surgery,image.2336.jpg,image.5668.jpg,image.1318.jpg,image.7771.jpg,image.786.jpg,image.4864.jpg,image.8878.jpg,image.9683.jpg,image.8339.jpg,image.9684.jpg,image.7771.jpg
7248,alidade,alidade instrument,image.293.jpg,image.327.jpg,image.2797.jpg,image.758.jpg,image.292.jpg,image.294.jpg,image.1822.jpg,image.11770.jpg,image.290.jpg,image.291.jpg,image.11770.jpg
3508,late-latin,late-latin latin,image.13017.jpg,image.8.jpg,image.441.jpg,image.374.jpg,image.13533.jpg,image.2836.jpg,image.5750.jpg,image.11782.jpg,image.471.jpg,image.644.jpg,image.2836.jpg
5646,enema,enema irrigation,image.2661.jpg,image.6376.jpg,image.4158.jpg,image.786.jpg,image.4280.jpg,image.361.jpg,image.5821.jpg,image.7699.jpg,image.13079.jpg,image.13103.jpg,image.6376.jpg
6266,steamboat,steamboat boat,image.244.jpg,image.243.jpg,image.13265.jpg,image.9044.jpg,image.240.jpg,image.8863.jpg,image.241.jpg,image.63.jpg,image.8816.jpg,image.4577.jpg,image.63.jpg
8823,blinker,blinker signal,image.244.jpg,image.4805.jpg,image.243.jpg,image.8144.jpg,image.12629.jpg,image.4782.jpg,image.240.jpg,image.241.jpg,image.13734.jpg,image.10660.jpg,image.4782.jpg
741,jaunting-car,jaunting-car cart,image.244.jpg,image.1462.jpg,image.8072.jpg,image.243.jpg,image.2494.jpg,image.8071.jpg,image.4915.jpg,image.2968.jpg,image.240.jpg,image.241.jpg,image.4915.jpg
1683,firewood,firewood fuel,image.3.jpg,image.12323.jpg,image.3488.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.9045.jpg,image.6834.jpg,image.5.jpg,image.210.jpg,image.12323.jpg
6425,motherwort,motherwort herb,image.3.jpg,image.3138.jpg,image.12000.jpg,image.4.jpg,image.11094.jpg,image.13589.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.5065.jpg,image.3138.jpg
2564,tricholomataceae,tricholomataceae family,image.3.jpg,image.10694.jpg,image.13233.jpg,image.6112.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.12471.jpg,image.5.jpg,image.5660.jpg,image.12471.jpg
7275,technophobia,technophobia dislike,image.2534.jpg,image.293.jpg,image.7039.jpg,image.6773.jpg,image.292.jpg,image.294.jpg,image.290.jpg,image.291.jpg,image.4883.jpg,image.4378.jpg,image.2534.jpg
1825,blusher,blusher agaric,image.3.jpg,image.7473.jpg,image.12059.jpg,image.8423.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.10050.jpg,image.7129.jpg,image.12059.jpg
1457,gallery,gallery room,image.723.jpg,image.3300.jpg,image.3151.jpg,image.4489.jpg,image.282.jpg,image.726.jpg,image.722.jpg,image.724.jpg,image.6699.jpg,image.725.jpg,image.282.jpg
12097,actinolite,actinolite amphibole,image.5772.jpg,image.7437.jpg,image.11200.jpg,image.12454.jpg,image.590.jpg,image.12956.jpg,image.7595.jpg,image.224.jpg,image.222.jpg,image.220.jpg,image.5772.jpg
10601,garganey,garganey teal,image.3.jpg,image.122.jpg,image.4.jpg,image.1309.jpg,image.1.jpg,image.2.jpg,image.11470.jpg,image.5.jpg,image.854.jpg,image.12819.jpg,image.854.jpg
8534,andrena,andrena bee,image.3.jpg,image.7874.jpg,image.4.jpg,image.5860.jpg,image.14362.jpg,image.1.jpg,image.2.jpg,image.10509.jpg,image.5.jpg,image.13801.jpg,image.14362.jpg
12338,no-trump,no-trump bridge,image.5741.jpg,image.186.jpg,image.2983.jpg,image.188.jpg,image.189.jpg,image.9599.jpg,image.187.jpg,image.11702.jpg,image.11101.jpg,image.12062.jpg,image.11101.jpg
10347,ceratophyllum,ceratophyllum genus,image.3.jpg,image.6480.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.10691.jpg,image.11337.jpg,image.8014.jpg,image.5.jpg,image.7529.jpg,image.11337.jpg
2807,beagle,beagle hound,image.3.jpg,image.12245.jpg,image.11969.jpg,image.4.jpg,image.1586.jpg,image.1.jpg,image.2.jpg,image.1195.jpg,image.5.jpg,image.6884.jpg,image.11969.jpg
99,shawny,shawny waterleaf,image.1557.jpg,image.3.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.1558.jpg,image.1559.jpg,image.1561.jpg,image.5.jpg,image.1560.jpg,image.1557.jpg
2271,mistonusk,mistonusk badger,image.3.jpg,image.13611.jpg,image.6740.jpg,image.4.jpg,image.6069.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.5235.jpg,image.2857.jpg,image.6069.jpg
12694,rhizomorph,rhizomorph hypha,image.3.jpg,image.3349.jpg,image.11279.jpg,image.10403.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.1332.jpg,image.5.jpg,image.3323.jpg,image.11279.jpg
5234,silversides,silversides shiner,image.3.jpg,image.5410.jpg,image.2900.jpg,image.3204.jpg,image.2291.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.11508.jpg,image.5.jpg,image.5410.jpg
6592,phytolacca,phytolacca genus,image.3.jpg,image.11376.jpg,image.4.jpg,image.9083.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.4130.jpg,image.13022.jpg,image.1459.jpg,image.13022.jpg
2388,townes,townes physicist,image.3804.jpg,image.12069.jpg,image.4053.jpg,image.7547.jpg,image.3806.jpg,image.2668.jpg,image.3805.jpg,image.9129.jpg,image.3803.jpg,image.155.jpg,image.2668.jpg
3599,cigar,cigar smoke,image.15229.jpg,image.186.jpg,image.743.jpg,image.8083.jpg,image.188.jpg,image.189.jpg,image.187.jpg,image.2388.jpg,image.13637.jpg,image.4445.jpg,image.13637.jpg
8493,furnace,furnace chamber,image.293.jpg,image.292.jpg,image.7756.jpg,image.10042.jpg,image.294.jpg,image.290.jpg,image.291.jpg,image.4574.jpg,image.854.jpg,image.1036.jpg,image.4574.jpg
3449,galium,galium genus,image.3.jpg,image.4.jpg,image.2095.jpg,image.1.jpg,image.2.jpg,image.1229.jpg,image.2602.jpg,image.5.jpg,image.3501.jpg,image.1670.jpg,image.1229.jpg
624,magnetron,magnetron tube,image.293.jpg,image.5494.jpg,image.292.jpg,image.294.jpg,image.290.jpg,image.4844.jpg,image.291.jpg,image.4846.jpg,image.7222.jpg,image.7221.jpg,image.7221.jpg
9778,benzene,benzene aromatics,image.1882.jpg,image.1180.jpg,image.5518.jpg,image.12822.jpg,image.9004.jpg,image.9587.jpg,image.224.jpg,image.6230.jpg,image.222.jpg,image.220.jpg,image.9004.jpg
8888,sonata,sonata classical,image.4469.jpg,image.4468.jpg,image.3429.jpg,image.1560.jpg,image.4472.jpg,image.5563.jpg,image.8444.jpg,image.4470.jpg,image.5802.jpg,image.4471.jpg,image.5563.jpg
11722,silverfish,silverfish thysanuron,image.3.jpg,image.11179.jpg,image.616.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.2939.jpg,image.9669.jpg,image.15554.jpg,image.15554.jpg
7793,blennioid,blennioid percoid,image.3.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.7757.jpg,image.14927.jpg,image.5.jpg,image.4549.jpg,image.6606.jpg,image.260.jpg,image.14927.jpg
10360,st.benard,st.benard dog,image.3.jpg,image.7780.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.1451.jpg,image.253.jpg,image.11367.jpg,image.5.jpg,image.3920.jpg,image.253.jpg
11635,army,army service,image.58.jpg,image.59.jpg,image.13995.jpg,image.3795.jpg,image.57.jpg,image.13006.jpg,image.10823.jpg,image.56.jpg,image.10238.jpg,image.60.jpg,image.13995.jpg
47,growling,growling cry,image.3.jpg,image.772.jpg,image.773.jpg,image.771.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.770.jpg,image.5.jpg,image.769.jpg,image.769.jpg
11813,manpad,manpad sam,image.6898.jpg,image.5082.jpg,image.58.jpg,image.59.jpg,image.14681.jpg,image.2998.jpg,image.57.jpg,image.56.jpg,image.60.jpg,image.7313.jpg,image.6898.jpg
5813,intercept,intercept eavesdrop,image.11220.jpg,image.3019.jpg,image.10494.jpg,image.3637.jpg,image.6214.jpg,image.12146.jpg,image.8019.jpg,image.4334.jpg,image.9099.jpg,image.14500.jpg,image.4334.jpg
399,being,being thing,image.3.jpg,image.1672.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5221.jpg,image.5.jpg,image.5222.jpg,image.5219.jpg,image.5220.jpg,image.5219.jpg
7225,rockabilly,rockabilly popular-music,image.4469.jpg,image.11017.jpg,image.4468.jpg,image.4942.jpg,image.7031.jpg,image.7258.jpg,image.4472.jpg,image.1408.jpg,image.4470.jpg,image.4471.jpg,image.11017.jpg
4156,eroticism,eroticism eros,image.2774.jpg,image.2870.jpg,image.13324.jpg,image.4363.jpg,image.6357.jpg,image.14129.jpg,image.2867.jpg,image.3298.jpg,image.284.jpg,image.2869.jpg,image.14129.jpg
10963,acupressure,acupressure treatment,image.2018.jpg,image.6492.jpg,image.7876.jpg,image.2439.jpg,image.786.jpg,image.6783.jpg,image.3179.jpg,image.2891.jpg,image.10013.jpg,image.8501.jpg,image.2891.jpg
763,jackpine,jackpine pine,image.3.jpg,image.5196.jpg,image.8225.jpg,image.4.jpg,image.7810.jpg,image.1000.jpg,image.1.jpg,image.2.jpg,image.2703.jpg,image.5.jpg,image.1000.jpg
4246,edelweiss,edelweiss wildflower,image.3.jpg,image.12287.jpg,image.3648.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.13963.jpg,image.3112.jpg,image.5.jpg,image.10461.jpg,image.3112.jpg
5098,honeyberry,honeyberry honeysuckle,image.3.jpg,image.3157.jpg,image.3649.jpg,image.10729.jpg,image.6263.jpg,image.4.jpg,image.4504.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.3649.jpg
1427,epilobium,epilobium genus,image.5477.jpg,image.3.jpg,image.4.jpg,image.11536.jpg,image.1.jpg,image.2.jpg,image.367.jpg,image.5.jpg,image.8978.jpg,image.5671.jpg,image.5477.jpg
8806,stockmarket,stockmarket exchange,image.1701.jpg,image.8713.jpg,image.1700.jpg,image.1702.jpg,image.12324.jpg,image.6919.jpg,image.2995.jpg,image.1699.jpg,image.2893.jpg,image.1698.jpg,image.8713.jpg
7012,emancipation,emancipation freeing,image.928.jpg,image.7771.jpg,image.4082.jpg,image.11123.jpg,image.930.jpg,image.8160.jpg,image.931.jpg,image.929.jpg,image.9263.jpg,image.3338.jpg,image.11123.jpg
2057,cockatiel,cockatiel parrot,image.9540.jpg,image.3.jpg,image.9343.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.1544.jpg,image.8993.jpg,image.5.jpg,image.8296.jpg,image.9540.jpg
11091,epaulette,epaulette adornment,image.4944.jpg,image.58.jpg,image.59.jpg,image.7212.jpg,image.57.jpg,image.56.jpg,image.8618.jpg,image.1299.jpg,image.10766.jpg,image.60.jpg,image.7212.jpg
4660,biotite,biotite mica,image.9311.jpg,image.11996.jpg,image.1227.jpg,image.2867.jpg,image.6577.jpg,image.15022.jpg,image.224.jpg,image.4775.jpg,image.222.jpg,image.220.jpg,image.6577.jpg
2517,lepechinia,lepechinia genus,image.3.jpg,image.4086.jpg,image.4.jpg,image.11627.jpg,image.1.jpg,image.2.jpg,image.1743.jpg,image.5.jpg,image.8933.jpg,image.4271.jpg,image.11627.jpg
884,hoheria,hoheria genus,image.3.jpg,image.4.jpg,image.375.jpg,image.4330.jpg,image.9003.jpg,image.9002.jpg,image.1.jpg,image.2.jpg,image.6707.jpg,image.5.jpg,image.9002.jpg
6912,dicksoniaceae,dicksoniaceae family,image.3.jpg,image.159.jpg,image.4079.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.6842.jpg,image.1033.jpg,image.1843.jpg,image.159.jpg
1346,jingle,jingle sound,image.4469.jpg,image.11240.jpg,image.4468.jpg,image.7992.jpg,image.788.jpg,image.1680.jpg,image.4472.jpg,image.4369.jpg,image.4470.jpg,image.4471.jpg,image.1680.jpg
12435,freefall,freefall drop,image.3804.jpg,image.2126.jpg,image.2888.jpg,image.3557.jpg,image.3268.jpg,image.3806.jpg,image.2937.jpg,image.3805.jpg,image.5459.jpg,image.3803.jpg,image.3557.jpg
12475,physics,physics naturalsciences,image.3804.jpg,image.376.jpg,image.5830.jpg,image.13721.jpg,image.14046.jpg,image.3806.jpg,image.7687.jpg,image.2977.jpg,image.3805.jpg,image.3803.jpg,image.2977.jpg
2629,alabama,alabama muskhogean,image.2629.jpg,image.3151.jpg,image.7615.jpg,image.9599.jpg,image.2033.jpg,image.5125.jpg,image.2867.jpg,image.1394.jpg,image.5126.jpg,image.10755.jpg,image.2033.jpg
2788,balsamorhiza,balsamorhiza genus,image.3.jpg,image.9362.jpg,image.4.jpg,image.14323.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.1747.jpg,image.5117.jpg,image.11871.jpg,image.1747.jpg
10219,dogtags,dogtags tag,image.293.jpg,image.4776.jpg,image.6294.jpg,image.292.jpg,image.9494.jpg,image.294.jpg,image.7719.jpg,image.290.jpg,image.291.jpg,image.7060.jpg,image.7060.jpg
5264,polyp,polyp coelenterate,image.3.jpg,image.4866.jpg,image.496.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.13786.jpg,image.1675.jpg,image.15377.jpg,image.5.jpg,image.1675.jpg
2054,scolytus,scolytus genus,image.3.jpg,image.2407.jpg,image.6971.jpg,image.9439.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.10966.jpg,image.5.jpg,image.1394.jpg,image.9439.jpg
6810,fescue,fescue grass,image.3.jpg,image.6076.jpg,image.7339.jpg,image.4.jpg,image.10401.jpg,image.1.jpg,image.2.jpg,image.14812.jpg,image.10003.jpg,image.5.jpg,image.10401.jpg
385,reflexion,reflexion similitude,image.4547.jpg,image.3900.jpg,image.5069.jpg,image.290.jpg,image.3473.jpg,image.5072.jpg,image.3474.jpg,image.5071.jpg,image.3472.jpg,image.5073.jpg,image.5069.jpg
1626,wader,wader bird,image.3.jpg,image.5279.jpg,image.7748.jpg,image.11761.jpg,image.245.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.5.jpg,image.4209.jpg,image.4209.jpg
11035,heads-of-state,heads-of-state representative,image.5573.jpg,image.928.jpg,image.11942.jpg,image.930.jpg,image.10426.jpg,image.931.jpg,image.929.jpg,image.8734.jpg,image.7222.jpg,image.7088.jpg,image.10426.jpg
10349,heliophila,heliophila flower,image.3.jpg,image.4714.jpg,image.11861.jpg,image.12000.jpg,image.4.jpg,image.5558.jpg,image.1.jpg,image.2.jpg,image.12493.jpg,image.5.jpg,image.5558.jpg
3522,asterism,asterism object,image.3804.jpg,image.4994.jpg,image.6864.jpg,image.11799.jpg,image.3806.jpg,image.5169.jpg,image.8499.jpg,image.3805.jpg,image.9221.jpg,image.3803.jpg,image.5169.jpg
4581,lexicography,lexicography composition,image.12736.jpg,image.8771.jpg,image.11828.jpg,image.11068.jpg,image.9382.jpg,image.5402.jpg,image.471.jpg,image.5046.jpg,image.5738.jpg,image.9115.jpg,image.8771.jpg
8368,phoca,phoca genus,image.3.jpg,image.5794.jpg,image.4.jpg,image.1383.jpg,image.1.jpg,image.2.jpg,image.121.jpg,image.4360.jpg,image.13873.jpg,image.5.jpg,image.5794.jpg
4147,horseradish,horseradish herb,image.3.jpg,image.3362.jpg,image.9708.jpg,image.1293.jpg,image.4.jpg,image.1.jpg,image.2.jpg,image.2898.jpg,image.5.jpg,image.9561.jpg,image.9708.jpg
2576,goddess,goddess deity,image.9066.jpg,image.4873.jpg,image.4416.jpg,image.9349.jpg,image.3650.jpg,image.895.jpg,image.894.jpg,image.14075.jpg,image.897.jpg,image.898.jpg,image.3650.jpg
